price,district,city,town,type,energy_certificate,total_area,parking,construction_year,elevator,total_rooms,living_area,number_of_bathrooms
1595000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,D,1226.0,2.0,1997.0,False,4.0,262.0,4.0
182000.0,Setúbal,Seixal,Corroios,Apartment,C,75.0,0.0,1969.0,False,3.0,68.0,1.0
175000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,C,82.0,0.0,1977.0,True,3.0,82.0,2.0
240000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,F,48.0,0.0,1987.0,False,2.0,43.0,2.0
325000.0,Setúbal,Alcácer do Sal,São Martinho,House,B,483.0,1.0,1999.0,False,4.0,160.0,2.0
110000.0,Setúbal,Moita,Alhos Vedros,Apartment,D,81.0,0.0,1990.0,False,2.0,81.0,1.0
250000.0,Setúbal,Seixal,Corroios,House,E,156.0,0.0,1973.0,False,3.0,124.0,1.0
225000.0,Setúbal,Palmela,Palmela,House,E,138.0,0.0,1995.0,False,2.0,84.0,1.0
149000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",House,NC,141.0,0.0,1951.0,False,2.0,33.0,1.0
620000.0,Setúbal,Grândola,Carvalhal,Apartment,C,124.0,2.0,2009.0,True,3.0,99.0,3.0
169000.0,Setúbal,Setúbal,Gâmbia-Pontes-Alto Guerra,Apartment,D,77.0,0.0,1996.0,False,2.0,77.0,1.0
169500.0,Setúbal,Seixal,Corroios,Apartment,E,80.0,0.0,1979.0,False,2.0,65.0,1.0
175000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,D,90.0,0.0,1989.0,False,2.0,90.0,1.0
139900.0,Setúbal,Alcácer do Sal,Torrão,House,F,452.0,0.0,1962.0,False,2.0,222.0,1.0
129900.0,Setúbal,Setúbal,São Sebastião,Apartment,D,69.0,0.0,1983.0,False,2.0,69.0,1.0
305000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,C,116.0,1.0,2006.0,True,3.0,116.0,2.0
109000.0,Setúbal,Setúbal,São Sebastião,Apartment,D,42.0,0.0,1977.0,False,1.0,37.0,1.0
130000.0,Setúbal,Santiago do Cacém,Santo André,Apartment,A,99.0,0.0,,False,0.0,49.0,1.0
231000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,D,238.0,1.0,2002.0,True,3.0,96.0,2.0
300000.0,Setúbal,Palmela,Quinta do Anjo,House,C,183.0,2.0,2012.0,False,3.0,116.0,3.0
190000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,C,101.0,0.0,1978.0,True,4.0,95.0,2.0
167000.0,Setúbal,Barreiro,Santo António da Charneca,Apartment,E,69.0,0.0,1976.0,False,2.0,62.0,1.0
365000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,130.0,1.0,,True,3.0,125.0,2.0
370000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,130.0,1.0,,True,3.0,125.0,2.0
540000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,220.0,2.0,,True,5.0,215.0,4.0
530000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,220.0,2.0,,True,5.0,215.0,4.0
135000.0,Setúbal,Santiago do Cacém,Santo André,Apartment,A,99.0,1.0,,False,0.0,49.0,1.0
119000.0,Setúbal,Setúbal,São Sebastião,Apartment,E,70.0,0.0,1982.0,False,2.0,70.0,1.0
172400.0,Setúbal,Palmela,Palmela,Apartment,D,76.0,0.0,1992.0,False,2.0,55.0,1.0
320000.0,Setúbal,Palmela,Palmela,Apartment,C,136.0,1.0,2005.0,True,3.0,105.0,3.0
329900.0,Setúbal,Setúbal,São Sebastião,Apartment,C,138.0,0.0,2001.0,True,3.0,119.0,2.0
385000.0,Setúbal,Grândola,Carvalhal,Apartment,A,148.0,2.0,2020.0,False,1.0,130.0,2.0
130000.0,Setúbal,Almada,Laranjeiro e Feijó,Apartment,E,55.0,0.0,1990.0,False,1.0,55.0,1.0
490000.0,Setúbal,Seixal,Amora,House,E,400.0,2.0,1983.0,False,3.0,220.0,3.0
167900.0,Setúbal,Moita,Alhos Vedros,Apartment,D,74.0,0.0,2003.0,False,2.0,74.0,1.0
290000.0,Setúbal,Barreiro,Barreiro e Lavradio,Apartment,D,628.0,1.0,2008.0,True,3.0,133.0,3.0
360000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,130.0,1.0,,True,3.0,125.0,2.0
320000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,120.0,0.0,,True,3.0,115.0,0.0
500000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Apartment,A+,115.0,1.0,2021.0,True,3.0,100.0,3.0
194000.0,Setúbal,Moita,Alhos Vedros,Apartment,D,90.0,0.0,2004.0,False,2.0,90.0,2.0
430000.0,Setúbal,Seixal,Corroios,House,B-,289.0,2.0,2006.0,False,3.0,271.0,3.0
299500.0,Setúbal,Setúbal,São Sebastião,House,E,162.0,3.0,1980.0,False,4.0,110.0,3.0
245000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,Apartment,C,97.0,1.0,1981.0,True,3.0,97.0,2.0
185000.0,Setúbal,Almada,Costa de Caparica,Apartment,E,55.0,0.0,1991.0,True,1.0,55.0,1.0
1100000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,B-,526.0,1.0,2009.0,False,4.0,380.0,
355000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,E,319.0,3.0,1990.0,False,3.0,92.0,1.0
230000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,70.0,0.0,,True,1.0,65.0,1.0
390000.0,Porto,Vila Nova de Gaia,Madalena,House,B,301.0,2.0,2023.0,False,3.0,218.0,4.0
30000.0,Santarém,Santarém,Alcanede,House,D,72.0,0.0,1937.0,False,3.0,72.0,1.0
55500.0,Santarém,Torres Novas,Olaia e Paço,House,E,176.0,0.0,1937.0,False,3.0,56.0,1.0
190000.0,Santarém,Santarém,"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",Apartment,D,96.0,1.0,1998.0,True,2.0,96.0,1.0
120000.0,Santarém,Santarém,Pernes,Apartment,E,109.0,0.0,1973.0,False,3.0,109.0,2.0
262500.0,Santarém,Santarém,Vale de Santarém,House,B,184.0,3.0,2011.0,False,6.0,184.0,3.0
80000.0,Santarém,Alcanena,Alcanena e Vila Moreira,House,B,528.0,1.0,1988.0,False,5.0,244.0,1.0
155000.0,Santarém,Coruche,"Coruche, Fajarda e Erra",House,E,500.0,1.0,1976.0,False,4.0,105.0,3.0
320000.0,Santarém,Entroncamento,São João Baptista,House,D,280.0,1.0,1996.0,False,6.0,198.0,3.0
58000.0,Santarém,Mação,Carvoeiro,House,NC,63.0,0.0,1986.0,False,1.0,48.0,0.0
130000.0,Santarém,Entroncamento,Nossa Senhora de Fátima,Apartment,E,1173.0,0.0,1986.0,False,2.0,97.0,1.0
140000.0,Santarém,Cartaxo,Cartaxo e Vale da Pinta,Apartment,C,104.0,0.0,1960.0,False,3.0,94.0,1.0
199000.0,Santarém,Benavente,Samora Correia,Apartment,C,110.0,0.0,1994.0,False,2.0,110.0,2.0
165000.0,Santarém,Benavente,Benavente,Apartment,D,90.0,0.0,1983.0,False,3.0,81.0,2.0
310000.0,Santarém,Tomar,Serra e Junceira,House,F,1960.0,3.0,1998.0,False,3.0,110.0,1.0
145000.0,Santarém,Santarém,"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",Apartment,C,67.0,0.0,1983.0,False,2.0,67.0,1.0
140000.0,Santarém,Ourém,Fátima,Apartment,D,75.0,0.0,1990.0,True,1.0,58.0,1.0
477000.0,Santarém,Salvaterra de Magos,Salvaterra de Magos e Foros de Salvaterra,House,A,3534.0,0.0,2023.0,False,4.0,193.0,3.0
129000.0,Santarém,Tomar,Tomar (São João Baptista) e Santa Maria dos Olivais,Apartment,E,94.0,0.0,1984.0,True,2.0,85.0,1.0
170000.0,Viana do Castelo,Ponte da Barca,"Ponte da Barca, Vila Nova de Muía e Paço Vedro de Magalhães",Apartment,C,119.0,1.0,2009.0,False,3.0,119.0,2.0
85000.0,Viana do Castelo,Arcos de Valdevez,Cabreiro,House,NC,94.0,0.0,1976.0,False,2.0,47.0,0.0
238000.0,Setúbal,Palmela,Pinhal Novo,Apartment,A,420.0,1.0,2022.0,True,3.0,101.0,3.0
178000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,D,100.0,0.0,1973.0,True,3.0,90.0,2.0
60000.0,Viana do Castelo,Arcos de Valdevez,Vale,House,NC,72.0,0.0,1937.0,False,3.0,57.0,0.0
695000.0,Viana do Castelo,Vila Nova de Cerveira,Mentrestido,House,C,3262.0,3.0,2005.0,False,5.0,235.0,0.0
290000.0,Viana do Castelo,Viana do Castelo,Barroselas e Carvoeiro,House,D,982.0,3.0,1937.0,False,3.0,126.0,3.0
219000.0,Viana do Castelo,Viana do Castelo,Chafé,Apartment,C,96.0,2.0,1998.0,True,2.0,80.0,2.0
230000.0,Viana do Castelo,Viana do Castelo,Areosa,House,D,1125.0,2.0,1974.0,False,3.0,67.0,2.0
140000.0,Viana do Castelo,Valença,"Valença, Cristelo Covo e Arão",Apartment,D,90.0,0.0,1985.0,True,2.0,77.0,1.0
190000.0,Viana do Castelo,Caminha,Vila Praia de Âncora,Apartment,E,1260.0,1.0,1991.0,False,2.0,90.0,2.0
170000.0,Viana do Castelo,Viana do Castelo,Barroselas e Carvoeiro,House,NC,474.0,2.0,1937.0,False,3.0,170.0,2.0
107000.0,Viana do Castelo,Valença,São Julião e Silva,House,C,741.0,1.0,1951.0,False,2.0,656.0,1.0
170000.0,Viana do Castelo,Caminha,Vila Praia de Âncora,Apartment,C,89.0,1.0,2006.0,False,2.0,89.0,1.0
970000.0,Viana do Castelo,Ponte de Lima,Fornelos e Queijada,House,A,1271.0,2.0,2022.0,False,4.0,214.0,5.0
310000.0,Viana do Castelo,Viana do Castelo,Anha,House,C,345.0,2.0,2006.0,False,4.0,180.0,3.0
198000.0,Viana do Castelo,Ponte da Barca,Britelo,House,E,1032.0,1.0,1987.0,False,4.0,155.0,2.0
460000.0,Viana do Castelo,Viana do Castelo,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Apartment,A,126.0,1.0,,True,3.0,125.0,2.0
400000.0,Viana do Castelo,Viana do Castelo,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Apartment,A,118.0,1.0,,True,3.0,116.0,2.0
480000.0,Viana do Castelo,Viana do Castelo,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Apartment,A,126.0,1.0,,True,3.0,125.0,2.0
415000.0,Viana do Castelo,Viana do Castelo,Viana do Castelo (Santa Maria Maior e Monserrate) e Meadela,Apartment,A,118.0,1.0,,True,3.0,116.0,2.0
130000.0,Vila Real,Ribeira de Pena,Cerva e Limões,House,E,320.0,0.0,1998.0,False,5.0,195.0,3.0
350000.0,Aveiro,Ovar,"Ovar, São João, Arada e São Vicente de Pereira Jusã",House,B-,937.0,,2007.0,False,6.0,214.0,4.0
435000.0,Aveiro,Santa Maria da Feira,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Apartment,B,234.0,3.0,2011.0,True,4.0,173.0,4.0
60000.0,Vila Real,Murça,Noura e Palheiros,House,NC,400.0,3.0,1968.0,False,3.0,109.0,0.0
600000.0,Vila Real,Vila Real,Vila Real,House,F,500.0,3.0,1974.0,False,4.0,130.0,2.0
99000.0,Vila Real,Mondim de Basto,Ermelo e Pardelhas,House,F,924.0,0.0,1984.0,False,3.0,297.0,3.0
27000.0,Vila Real,Sabrosa,Vilarinho de São Romão,House,F,112.0,0.0,1937.0,False,1.0,51.0,1.0
200000.0,Vila Real,Vila Pouca de Aguiar,Alvão,House,F,1121.0,3.0,2010.0,False,5.0,133.0,2.0
45000.0,Vila Real,Vila Real,Nogueira e Ermida,House,NC,257.0,1.0,1975.0,False,2.0,47.0,2.0
170000.0,Vila Real,Peso da Régua,Peso da Régua e Godim,Apartment,C,103.0,1.0,2000.0,True,3.0,103.0,2.0
80000.0,Vila Real,Sabrosa,"Provesende, Gouvães do Douro e São Cristóvão do Douro",House,C,70.0,1.0,1985.0,False,3.0,70.0,4.0
60000.0,Vila Real,Alijó,Pópulo e Ribalonga,House,F,569.0,3.0,1974.0,False,4.0,108.0,1.0
158500.0,Setúbal,Seixal,Corroios,Apartment,C,91.0,0.0,1977.0,False,3.0,87.0,1.0
225000.0,Setúbal,Montijo,Montijo e Afonsoeiro,Apartment,A,104.0,0.0,2018.0,True,2.0,88.0,2.0
239900.0,Setúbal,Setúbal,Sado,House,F,304.0,1.0,1965.0,False,3.0,46.0,2.0
690000.0,Lisboa,Loures,"Santa Iria de Azoia, São João da Talha e Bobadela",House,C,535.0,3.0,2013.0,False,4.0,223.0,7.0
255000.0,Lisboa,Vila Franca de Xira,Vialonga,Apartment,C,142.0,1.0,2002.0,True,3.0,123.0,2.0
259500.0,Lisboa,Sintra,Rio de Mouro,Apartment,C,411.0,1.0,1998.0,True,3.0,98.0,2.0
265000.0,Lisboa,Vila Franca de Xira,Vila Franca de Xira,Apartment,D,130.0,3.0,2004.0,False,2.0,130.0,3.0
1375000.0,Lisboa,Loures,Moscavide e Portela,Duplex,B-,380.0,3.0,2007.0,True,4.0,195.0,5.0
250000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,E,80.0,0.0,1932.0,False,3.0,72.0,2.0
185000.0,Lisboa,Oeiras,"Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",Apartment,F,61.0,0.0,1959.0,False,1.0,50.0,
180000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,C,65.0,0.0,1988.0,False,2.0,65.0,1.0
129000.0,Lisboa,Lisboa,Marvila,House,NC,60.0,0.0,1950.0,False,2.0,60.0,2.0
320000.0,Lisboa,Sintra,Massamá e Monte Abraão,Apartment,C,105.0,2.0,2006.0,True,2.0,97.0,2.0
175000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,Apartment,E,85.0,1.0,1994.0,True,2.0,71.0,1.0
365000.0,Porto,Porto,Lordelo do Ouro e Massarelos,Apartment,A+,83.0,1.0,,True,2.0,83.0,2.0
165000.0,Porto,Marco de Canaveses,Penhalonga e Paços de Gaiolo,House,D,82.0,2.0,2002.0,False,3.0,82.0,0.0
320000.0,Porto,Marco de Canaveses,"Várzea, Aliviada e Folhada",House,B,600.0,1.0,2023.0,False,3.0,215.0,3.0
165000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Apartment,B-,90.0,1.0,1998.0,True,2.0,90.0,2.0
132000.0,Porto,Lousada,Meinedo,Apartment,E,144.0,2.0,2022.0,False,3.0,122.0,1.0
318000.0,Porto,Lousada,Meinedo,House,F,1604.0,3.0,1996.0,False,6.0,238.0,4.0
320000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",House,E,76.0,0.0,1967.0,False,3.0,76.0,3.0
720000.0,Porto,Vila Nova de Gaia,Oliveira do Douro,House,C,609.0,3.0,2011.0,False,4.0,178.0,3.0
438000.0,Porto,Maia,Milheirós,House,A+,386.0,2.0,2005.0,False,5.0,371.0,4.0
510000.0,Z - Fora de Portugal,Brasil,Brasil,House,NC,276.0,2.0,,False,5.0,276.0,7.0
560000.0,Z - Fora de Portugal,Brasil,Brasil,House,NC,276.0,2.0,,False,5.0,276.0,7.0
535000.0,Z - Fora de Portugal,Brasil,Brasil,House,NC,276.0,2.0,,False,5.0,276.0,7.0
560000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,House,C,650.0,3.0,1977.0,False,7.0,240.0,4.0
350000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,B,164.0,1.0,2023.0,False,3.0,164.0,4.0
175000.0,Porto,Maia,Cidade da Maia,Apartment,C,101.0,0.0,1995.0,True,3.0,101.0,2.0
235000.0,Porto,Porto,Paranhos,Apartment,A+,38.0,1.0,2022.0,True,0.0,38.0,1.0
649000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,C,148.0,1.0,2003.0,True,3.0,148.0,3.0
295000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Apartment,D,85.0,0.0,1976.0,False,3.0,85.0,2.0
549000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,NC,116.0,2.0,,True,3.0,111.0,2.0
319500.0,Porto,Valongo,Campo e Sobrado,House,B,168.0,3.0,2010.0,False,3.0,168.0,3.0
549000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,A+,125.0,2.0,,True,3.0,115.0,2.0
385000.0,Porto,Porto,Ramalde,Apartment,C,138.0,1.0,1983.0,True,3.0,112.0,2.0
239000.0,Porto,Lousada,"Cristelos, Boim e Ordem",House,E,152.0,2.0,1981.0,False,3.0,136.0,4.0
379500.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,NC,58.0,0.0,,True,1.0,58.0,1.0
395000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,NC,69.0,0.0,,True,1.0,69.0,1.0
385000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,NC,64.0,0.0,,True,1.0,64.0,1.0
440000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,NC,69.0,0.0,,True,1.0,69.0,1.0
540000.0,Porto,Lousada,"Cristelos, Boim e Ordem",House,B-,563.0,3.0,,False,3.0,300.0,4.0
472500.0,Porto,Marco de Canaveses,"Alpendorada, Várzea e Torrão",House,A,521.0,2.0,2003.0,False,4.0,266.0,5.0
590000.0,Z - Fora de Portugal,Brasil,Brasil,House,NC,276.0,2.0,,False,5.0,276.0,7.0
199900.0,Porto,Valongo,Ermesinde,Apartment,C,120.0,1.0,1984.0,False,4.0,120.0,2.0
182500.0,Porto,Vila Nova de Gaia,Avintes,Apartment,D,102.0,1.0,1997.0,True,3.0,102.0,2.0
435000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,NC,58.0,0.0,,True,1.0,58.0,1.0
485000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,NC,64.0,0.0,,True,1.0,64.0,1.0
179000.0,Porto,Trofa,Coronado (São Romão e São Mamede),Apartment,C,107.0,1.0,1993.0,True,3.0,107.0,2.0
495000.0,Porto,Vila do Conde,Vila do Conde,House,A,250.0,1.0,,False,4.0,195.0,4.0
495000.0,Porto,Vila do Conde,Vila do Conde,House,Not available,,,,,,,
168000.0,Porto,Porto,Campanhã,Apartment,NC,79.0,0.0,2005.0,False,2.0,79.0,1.0
162500.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Apartment,D,70.0,1.0,1988.0,False,2.0,70.0,1.0
240000.0,Porto,Vila do Conde,Vilar e Mosteiró,House,NC,523.0,1.0,1937.0,False,2.0,84.0,3.0
960000.0,Porto,Maia,Cidade da Maia,House,C,302.0,2.0,2010.0,False,4.0,300.0,5.0
240000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,C,100.0,1.0,1999.0,True,3.0,100.0,2.0
210000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",Apartment,D,109.0,1.0,2001.0,True,2.0,94.0,1.0
97000.0,Porto,Valongo,Valongo,Apartment,D,58.0,0.0,1985.0,False,1.0,58.0,1.0
155000.0,Porto,Gondomar,Rio Tinto,Apartment,D,65.0,1.0,2000.0,True,1.0,65.0,1.0
210000.0,Porto,Porto,Bonfim,Apartment,C,43.0,0.0,2019.0,False,1.0,43.0,1.0
260000.0,Porto,Maia,Águas Santas,Apartment,C,132.0,2.0,1998.0,True,3.0,109.0,2.0
250000.0,Porto,Santo Tirso,Vila Nova do Campo,House,NC,1251.0,2.0,1938.0,False,6.0,303.0,2.0
170000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Apartment,D,95.0,0.0,1980.0,False,4.0,95.0,2.0
183000.0,Porto,Trofa,Bougado (São Martinho e Santiago),Apartment,E,110.0,1.0,2000.0,True,2.0,93.0,2.0
585000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,B,211.0,2.0,2006.0,True,4.0,200.0,4.0
185000.0,Porto,Gondomar,Rio Tinto,Apartment,B-,109.0,1.0,1986.0,False,3.0,109.0,2.0
357500.0,Porto,Porto,Ramalde,Apartment,C,109.0,1.0,2011.0,True,2.0,109.0,2.0
659000.0,Porto,Amarante,Vila Meã,House,C,2493.0,2.0,1937.0,False,5.0,260.0,5.0
299000.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,D,169.0,2.0,1996.0,True,3.0,169.0,2.0
268000.0,Porto,Valongo,Ermesinde,House,E,105.0,0.0,1989.0,False,3.0,97.0,2.0
175000.0,Porto,Vila Nova de Gaia,Canelas,House,E,212.0,1.0,1964.0,False,1.0,55.0,1.0
365000.0,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",House,C,414.0,1.0,1984.0,False,3.0,216.0,2.0
650000.0,Porto,Marco de Canaveses,Vila Boa do Bispo,House,B,3100.0,3.0,2003.0,False,4.0,792.0,6.0
200000.0,Porto,Vila Nova de Gaia,"Sandim, Olival, Lever e Crestuma",Apartment,C,193.0,1.0,2003.0,True,3.0,99.0,2.0
199900.0,Porto,Maia,Águas Santas,Apartment,D,120.0,1.0,1994.0,True,3.0,104.0,2.0
255000.0,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",Apartment,A,97.0,1.0,2017.0,True,2.0,87.0,4.0
169000.0,Porto,Vila Nova de Gaia,Gulpilhares e Valadares,Apartment,NC,95.0,0.0,2008.0,True,3.0,95.0,4.0
794000.0,Porto,Porto,Lordelo do Ouro e Massarelos,Apartment,A,128.0,1.0,2023.0,True,3.0,128.0,3.0
689900.0,Porto,Valongo,Valongo,House,C,487.0,3.0,2012.0,False,3.0,347.0,6.0
239900.0,Porto,Maia,Cidade da Maia,Apartment,C,84.0,1.0,2006.0,True,2.0,84.0,1.0
450000.0,Porto,Vila Nova de Gaia,Arcozelo,House,B-,378.0,1.0,2007.0,False,4.0,291.0,4.0
299900.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Apartment,D,151.0,2.0,1996.0,True,3.0,128.0,3.0
218000.0,Porto,Maia,Moreira,Apartment,NC,94.0,1.0,2005.0,True,2.0,94.0,2.0
499000.0,Porto,Vila Nova de Gaia,Madalena,House,A+,261.0,2.0,,False,3.0,135.0,3.0
660000.0,Porto,Vila Nova de Gaia,Madalena,House,A+,412.0,2.0,,False,3.0,156.0,3.0
640000.0,Porto,Vila Nova de Gaia,Madalena,House,A+,382.0,2.0,,False,3.0,157.0,3.0
99900.0,Porto,Paços de Ferreira,Paços de Ferreira,Apartment,E,87.0,1.0,1988.0,False,2.0,87.0,1.0
158000.0,Porto,Gondomar,Fânzeres e São Pedro da Cova,Apartment,E,141.0,1.0,1989.0,True,3.0,116.0,2.0
42500.0,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,House,NC,290.0,0.0,1937.0,False,2.0,40.0,0.0
398000.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,Apartment,C,103.0,2.0,2003.0,True,2.0,103.0,3.0
239000.0,Porto,Felgueiras,Vila Cova da Lixa e Borba de Godim,Apartment,E,172.0,2.0,2006.0,True,3.0,142.0,3.0
150000.0,Porto,Vila Nova de Gaia,Oliveira do Douro,House,E,342.0,0.0,1984.0,False,3.0,288.0,2.0
128000.0,Porto,Valongo,Alfena,Apartment,E,100.0,0.0,1997.0,False,3.0,90.0,2.0
1500000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,House,A+,355.0,2.0,,False,4.0,230.0,4.0
249000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,C,95.0,1.0,2001.0,True,2.0,95.0,2.0
499000.0,Porto,Matosinhos,Matosinhos e Leça da Palmeira,Apartment,NC,134.0,1.0,1995.0,True,4.0,134.0,2.0
85000.0,Porto,Marco de Canaveses,"Alpendorada, Várzea e Torrão",House,NC,327.0,0.0,1937.0,False,2.0,72.0,0.0
175000.0,Porto,Porto,Bonfim,Apartment,B-,33.0,0.0,2023.0,False,0.0,33.0,1.0
170000.0,Porto,Baião,Campelo e Ovil,Apartment,B,300.0,1.0,2002.0,False,3.0,94.0,2.0
295000.0,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Apartment,B-,121.0,1.0,2010.0,True,2.0,121.0,2.0
570000.0,Ilha Terceira,Praia da Vitória,Porto Martins,House,NC,968.0,3.0,2003.0,False,4.0,168.0,3.0
100000.0,Porto,Felgueiras,"Pedreira, Rande e Sernande",House,A,173.0,1.0,1999.0,False,3.0,123.0,2.0
179900.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,Apartment,A,38.0,1.0,2021.0,True,0.0,38.0,2.0
190000.0,Porto,Porto,Bonfim,Apartment,B-,47.0,0.0,2021.0,False,0.0,47.0,1.0
65000.0,Portalegre,Avis,Benavila e Valongo,House,E,104.0,0.0,1950.0,False,3.0,78.0,2.0
20000.0,Portalegre,Sousel,Sousel,House,NC,40.0,0.0,1936.0,False,2.0,40.0,1.0
69500.0,Portalegre,Elvas,Santa Eulália,House,F,90.0,0.0,1969.0,False,3.0,81.0,1.0
185000.0,Portalegre,Alter do Chão,Alter do Chão,House,E,89.0,2.0,1989.0,False,3.0,89.0,2.0
45000.0,Portalegre,Elvas,"Assunção, Ajuda, Salvador e Santo Ildefonso",Apartment,E,91.0,0.0,1951.0,False,1.0,52.0,1.0
139000.0,Portalegre,Elvas,Terrugem e Vila Boim,House,E,151.0,0.0,1951.0,False,3.0,151.0,2.0
45000.0,Portalegre,Avis,Avis,House,NC,140.0,0.0,1974.0,False,2.0,70.0,1.0
186000.0,Portalegre,Crato,Gáfete,House,C,281.0,0.0,1970.0,False,3.0,130.0,3.0
175000.0,Portalegre,Ponte de Sor,Montargil,House,NC,38.0,1.0,1999.0,False,3.0,38.0,4.0
420000.0,Lisboa,Lourinhã,Lourinhã e Atalaia,Apartment,A,152.0,2.0,2022.0,True,3.0,152.0,3.0
399000.0,Lisboa,Sintra,Cacém e São Marcos,House,E,911.0,3.0,1954.0,False,11.0,310.0,6.0
123000.0,Ilha de São Miguel,Ponta Delgada,São José,Apartment,NC,72.0,1.0,1961.0,False,2.0,72.0,1.0
306900.0,Porto,Porto,Paranhos,Apartment,NC,73.0,1.0,,True,2.0,73.0,2.0
229900.0,Porto,Porto,Paranhos,Apartment,NC,53.0,1.0,,True,2.0,53.0,2.0
255900.0,Porto,Porto,Paranhos,Apartment,NC,55.0,1.0,,True,2.0,55.0,2.0
316900.0,Porto,Porto,Paranhos,Apartment,NC,78.0,1.0,,True,2.0,78.0,2.0
199900.0,Aveiro,Ovar,Válega,House,E,466.0,,1995.0,False,4.0,120.0,1.0
259000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,D,260.0,3.0,2006.0,False,3.0,163.0,2.0
595000.0,Porto,Vila do Conde,Vila do Conde,Apartment,B,129.0,1.0,2023.0,True,3.0,129.0,3.0
